Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
500,10.473176127771719,0.08157186144027832,827,1
501,20.331713166954255,0.08116400213307692,827,2
502,20.754551727207602,0.08075818212241154,827,2
503,20.12993694133351,0.08035439121179949,827,2
504,20.14858377209612,0.07995261925574049,827,2
505,30.115085855612243,0.07955285615946178,827,3
506,30.098797005922176,0.07915509187866447,827,3
507,20.159401630290496,0.07875931641927116,827,2
508,30.230888864951773,0.0783655198371748,827,3
509,30.219541550023127,0.07797369223798892,827,3
510,30.201269203230982,0.07758382377679898,827,3
511,30.208440179137156,0.07719590465791498,827,3
512,30.06126657505806,0.07680992513462541,827,3
513,21.375101087177946,0.07642587550895227,827,2
514,21.56774523431948,0.07604374613140752,827,2
515,20.86379880069568,0.07566352740075048,827,2
516,30.01647458314073,0.07528520976374672,827,3
517,30.043151333831865,0.074908783714928,827,3
518,30.04050838301315,0.07453423979635335,827,3
519,20.777811164842984,0.07416156859737158,827,2
520,30.087439608134726,0.07379076075438473,827,3
521,30.019396334024137,0.0734218069506128,827,3
522,20.22731197037971,0.07305469791585974,827,2
523,20.173210562454823,0.07268942442628044,827,2
524,20.873213218068514,0.07232597730414904,827,2
525,20.752118022473542,0.07196434741762829,827,2
526,11.673939764999641,0.07160452568054015,827,1
527,11.338020912791768,0.07124650305213745,827,1
528,20.16712098299198,0.07089027053687676,827,2
529,20.118034063501245,0.07053581918419238,827,2
530,20.18910086850429,0.07018314008827141,827,2
531,30.269312463434183,0.06983222438783006,827,3
532,30.234782536899992,0.0694830632658909,827,3
533,30.175569912991147,0.06913564794956145,827,3
534,30.067313420232757,0.06878996970981364,827,3
535,30.35372977549814,0.06844601986126457,827,3
536,30.36121393535042,0.06810378976195826,827,3
537,30.302758666110858,0.06776327081314847,827,3
538,30.32563111458984,0.06742445445908272,827,3
539,30.24996857155116,0.06708733218678731,827,3
540,30.164975371481624,0.06675189552585337,827,3
541,30.310096616002976,0.06641813604822411,827,3
542,30.263602921235684,0.06608604536798299,827,3
543,30.204467874061066,0.06575561514114306,827,3
544,30.14973720923327,0.06542683706543735,827,3
545,30.221074827350048,0.06509970288011016,827,3
546,30.13982918524928,0.06477420436570962,827,3
547,30.191588676011545,0.06445033334388106,827,3
548,30.173795332126474,0.06412808167716166,827,3
549,30.110880417520864,0.06380744126877586,827,3
550,30.0326216326896,0.06348840406243197,827,3
551,30.04119076611721,0.0631709620421198,827,3
552,30.039013475035304,0.06285510723190921,827,3
553,11.13867123714999,0.06254083169574966,689,1
554,30.089707651452063,0.062228127537270916,827,3
555,30.24058168358177,0.06191698689958456,827,3
556,30.24090035719487,0.061607401965086635,827,3
557,30.198708013081788,0.061299364955261205,827,3
